SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
24569,12TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,3,Pike-Pine,,,Paid Parking,122.31696681,47.61469392
88629,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,N,120,14,Pioneer Square,Edge,,Paid Parking,122.33097862,47.59835951
54986,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,SE,240,8,Belltown,North,,Paid Parking,122.34929581,47.61799756
24570,12TH AVE BETWEEN E PIKE ST AND E PINE ST,E,120,11,Pike-Pine,,,Paid Parking,122.31672341,47.6146861
1590,12TH AVE BETWEEN E PINE ST AND E OLIVE ST,E,120,9,Capitol Hill,South,,Paid Parking,122.31676244,47.61586659
9722,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,SE,240,13,Belltown,North,,Paid Parking,122.35102727,47.61663318
69081,1ST AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,120,7,Pioneer Square,Core,,Paid Parking,122.33428782,47.5996247
58421,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,120,10,South Lake Union,South,,Paid Parking,122.33726857,47.62262366
72329,3RD AVE BETWEEN CEDAR ST AND CLAY ST,SW,240,10,Belltown,North,,Paid Parking,122.34943159,47.61735547
58081,SENECA ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,10,Commercial Core,Retail,,Paid Parking,122.33263214,47.60825757
13057,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,600,15,Uptown Triangle,,,Paid Parking,122.34636441,47.6215058
76405,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,3,First Hill,,,Restricted Parking Zone,122.32646922,47.60730393
57269,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,W,240,7,Capitol Hill,South,,Paid Parking,122.32012756,47.6181567
76193,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,SW,120,9,Denny Triangle,South,,Paid Parking,122.33732798,47.6160495
1617,12TH AVE NE BETWEEN NE 64TH ST AND NE 65TH ST,W,240,6,Roosevelt,,,Paid Parking,122.31575129,47.67537128
81305,VIRGINIA ST BETWEEN TERRY AVE AND FAIRVIEW AVE,NW,240,4,Denny Triangle,North,,Paid Parking,122.3346373,47.61735962
52521,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,120,7,Belltown,South,,Paid Parking,122.3385872,47.61328928
1234,10TH AVE BETWEEN E PIKE ST AND E PINE ST,E,120,27,Pike-Pine,,,Paid Parking,122.31934691,47.614681
20186,S FERDINAND ST BETWEEN 37TH AVE S AND RAINIER AVE S,S,120,3,Columbia City,,,Paid Parking,122.28559368,47.5577952
11670,MARION ST BETWEEN 9TH AVE AND TERRY AVE,SE,120,11,First Hill,,,Restricted Parking Zone,122.32610222,47.6079004
81290,VINE ST BETWEEN 3RD AVE AND 4TH AVE,SE,240,11,Belltown,North,,Paid Parking,122.34744013,47.616859
78702,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,600,3,South Lake Union,South,,Paid Parking,122.33776987,47.62196471
37178,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,120,6,Pike-Pine,,,Paid Parking,122.3239332,47.61516782
10222,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,NE,240,7,Belltown,North,,Paid Parking,122.35367301,47.61534671
57197,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,600,6,South Lake Union,South,,Paid Parking,122.33310076,47.62371398
94731,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,N,240,28,Ballard Locks,,,Paid Parking,122.3971591,47.66756159
76198,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,10,South Lake Union,South,,Paid Parking,122.34098397,47.62032487
81705,YESLER WAY BETWEEN 2ND AVE AND 3RD AVE,N,120,3,Pioneer Square,Edge,,Paid Parking,122.33110981,47.601775
54766,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,E,120,16,University District,Core,,Paid Parking,122.31429199,47.65756816
84641,NE 40TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,120,7,University District,Core,,Paid Parking,122.31390998,47.65541883
77993,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,W,120,9,South Lake Union,North,,Paid Parking,122.34240192,47.63099759
77609,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,5,Commercial Core,Financial,,Paid Parking,122.33220929,47.60447615
24050,1ST AVE BETWEEN WARREN PL AND BAY ST,NE,240,7,Belltown,North,,Paid Parking,122.35456852,47.61823252
21766,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,120,6,Pioneer Square,Edge,,Paid Parking,122.33489646,47.60080786
58682,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,5,Belltown,North,,Paid Parking,122.34911602,47.61432252
13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,120,7,Denny Triangle,South,,Paid Parking,122.33777839,47.61441774
2785,2ND AVE BETWEEN CEDAR ST AND CLAY ST,SW,240,7,Belltown,North,,Paid Parking,122.35027481,47.61666366
77262,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,NE,240,4,Denny Triangle,North,,Paid Parking,122.3348533,47.6182961
56082,HARRISON ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,600,8,South Lake Union,South,,Paid Parking,122.329809,47.62192424
11866,MINOR AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,6,First Hill,,,Paid Parking,122.32295988,47.60872645
58810,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,10,Belltown,South,,Paid Parking,122.34538208,47.61161729
69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,120,6,Pike-Pine,,,Paid Parking,122.31929557,47.61255196
74033,4TH AVE BETWEEN BATTERY ST AND WALL ST,SW,30,6,Belltown,North,,Paid Parking,122.34574786,47.61633159
81297,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,9,Belltown,South,,Paid Parking,122.34051486,47.61280657
70762,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,E,240,16,Uptown,Edge,,Paid Parking,122.3526927,47.61920357
10202,ELLIOTT AVE BETWEEN PIKE NR ST AND PINE ST,NE,240,22,Commercial Core,Waterfront,,Paid Parking,122.34281523,47.60858591
8829,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,SW,240,11,Commercial Core,Waterfront,,Paid Parking,122.33885551,47.60409058
59038,YALE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,10,South Lake Union,South,,Paid Parking,122.3303386,47.62254634
34505,MINOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,600,13,South Lake Union,South,,Paid Parking,122.33309119,47.62139739
36674,EAST GREEN LAKE WAY N BETWEEN 1ST AVE NE AND 2ND AVE NE,S,120,3,Green Lake,,,Paid Parking,122.32790625,47.67823695
58454,THOMAS ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,120,5,South Lake Union,South,,Restricted Parking Zone,122.33364461,47.62074999
18622,NW 56TH ST BETWEEN 20TH AVE NW AND 22ND AVE NW,S,240,17,Ballard,Edge,,Paid Parking,122.38343106,47.66937637
11878,MINOR AVE BETWEEN PIKE ST AND PINE ST,NE,120,8,Pike-Pine,,,Paid Parking,122.32832119,47.61459874
33142,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,120,3,South Lake Union,South,,Paid Parking,122.33419318,47.61911853
11130,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,S,240,10,Uptown,Edge,,Paid Parking,122.35348672,47.61968988
79365,LENORA ST BETWEEN 9TH AVE AND TERRY AVE,NW,240,5,Denny Triangle,North,,Paid Parking,122.33668489,47.61755058
31310,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,600,12,South Lake Union,South,,Paid Parking,122.33968381,47.61912274
33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,120,7,Fremont,,,Paid Parking,122.35055557,47.65102833
24558,12TH AVE BETWEEN E MARION ST AND E SPRING ST,E,120,6,12th Avenue,,,Paid Parking,122.31666155,47.61099386
12770,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SE,120,7,First Hill,,,Paid Parking,122.32359673,47.61186616
3082,20TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,E,240,4,Ballard,Edge,,Paid Parking,122.38203494,47.66907198
37130,E PIKE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,S,120,4,Pike-Pine,,,Paid Parking,122.32649878,47.614026
46726,12TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,E,120,3,12th Avenue,,,Paid Parking,122.31667498,47.60653807
13349,WALL ST BETWEEN 3RD AVE AND 4TH AVE,NW,240,9,Belltown,North,,Paid Parking,122.34667276,47.61641418
39293,NE 40TH ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,120,5,University District,Core,,Paid Parking,122.31272946,47.65540467
65813,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,N,120,6,Chinatown/ID,Edge,,Paid Parking,122.32697154,47.60010703
2790,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,240,5,Belltown,North,,Paid Parking,122.35215625,47.61798731
54954,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,SE,240,5,Belltown,North,,Paid Parking,122.34924775,47.61673547
89525,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,N,120,6,Pioneer Square,Core,,Paid Parking,122.33218964,47.60094341
80541,REPUBLICAN ST BETWEEN 4TH AVE N AND 5TH AVE N,N,240,8,Uptown,Edge,,Paid Parking,122.34824461,47.62332775
16942,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,S,120,8,University District,Core,,Paid Parking,122.31261031,47.65825298
69437,12TH AVE BETWEEN E JAMES CT AND E CHERRY ST,W,120,4,12th Avenue,,,Paid Parking,122.3168854,47.60770872
82674,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,S,120,4,Pike-Pine,,,Paid Parking,122.31900542,47.61212158
1013,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,30,4,Commercial Core,Retail,,Paid Parking,122.33798252,47.60642352
77125,BELL ST BETWEEN 6TH AVE AND 7TH AVE,NW,240,4,Denny Triangle,North,,Paid Parking,122.3418123,47.61709628
53125,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,240,11,Denny Triangle,North,,Paid Parking,122.34164254,47.61624342
77550,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,6,Commercial Core,Financial,,Paid Parking,122.33146539,47.60366272
46917,13TH AVE BETWEEN E MADISON ST AND E PIKE ST,W,120,4,Pike-Pine,,,Paid Parking,122.31562933,47.61373142
8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,240,11,Denny Triangle,North,,Paid Parking,122.3337482,47.61529696
54021,ALASKAN E RDWY WAY S BETWEEN S WASHINGTON ST AND S MAIN ST,W,120,19,Pioneer Square,Edge,,Paid Parking,122.33564645,47.60044699
80878,STEWART ST BETWEEN PIKE PL AND POST AL,SE,120,4,Commercial Core,Waterfront,,Paid Parking,122.34189906,47.60978392
54410,BELL ST BETWEEN 8TH AVE AND DENNY WAY,SE,240,4,Denny Triangle,North,,Paid Parking,122.34007491,47.6182605
69094,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,120,4,Pike-Pine,,,Paid Parking,122.31932705,47.61349811
34293,MARION ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,NW,120,4,Commercial Core,Waterfront,,Paid Parking,122.33714332,47.60339811
8377,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,10,First Hill,,,Restricted Parking Zone,122.32755118,47.60684502
57914,ROOSEVELT WAY NE BETWEEN NE 64TH ST AND NE 65TH ST,E,240,9,Roosevelt,,,Paid Parking,122.31727794,47.67538932
80742,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,9,First Hill,,,Paid Parking,122.3269907,47.61045314
77546,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,3,Pioneer Square,Core,,Paid Parking,122.33256944,47.60320717
76722,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,120,7,South Lake Union,North,,Paid Parking,122.33005729,47.62682008
76625,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,SW,240,6,Belltown,North,,Paid Parking,122.35312622,47.61376528
76058,7TH AVE BETWEEN BELL ST AND DEXTER AVE,NE,240,4,Denny Triangle,North,,Paid Parking,122.34172753,47.61769659
34218,MADISON ST BETWEEN 5TH AVE AND 6TH AVE,SE,120,5,Commercial Core,Financial,,Paid Parking,122.33119149,47.60673566
78705,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,N,600,1,South Lake Union,South,,Paid Parking,122.33513202,47.62209926
4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,240,9,Belltown,North,,Paid Parking,122.34742027,47.61636316
58513,UNIVERSITY WAY NE BETWEEN NE 41ST ST AND NE 42ND ST,W,120,8,University District,Core,,Paid Parking,122.3133129,47.65753313
58422,TERRY AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,7,South Lake Union,South,,Paid Parking,122.33702531,47.62261869
31297,9TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,120,4,First Hill,,,Paid Parking,122.32906872,47.61018833
55429,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,NW,240,7,Belltown,North,,Paid Parking,122.35433613,47.617408
134101,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,W,240,9,Capitol Hill,South,,Paid Parking,122.3201168,47.6169807
58193,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,NW,120,4,First Hill,,,Paid Parking,122.32643589,47.6098468
14677,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,N,120,9,Pike-Pine,,,Paid Parking,122.31748749,47.61417039
80834,SPRING ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,9,Commercial Core,Financial,,Carpool Parking,122.33625415,47.60561037
76434,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,10,South Lake Union,South,,Paid Parking,122.33966666,47.62261473
62438,NE 64TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,S,240,5,Roosevelt,,,Paid Parking,122.3165044,47.67491914
59949,E PIKE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,N,120,4,Pike-Pine,,,Paid Parking,122.32586982,47.61414969
14702,E PINE ST BETWEEN 14TH AVE AND 15TH AVE,S,120,7,Pike-Pine,,,Paid Parking,122.3134857,47.61522976
58609,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,NW,240,5,Belltown,North,,Paid Parking,122.35184661,47.61369793
10213,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,SW,240,5,Belltown,North,,Paid Parking,122.34999168,47.61299909
8542,8TH AVE S BETWEEN S KING ST AND S WELLER ST,E,120,5,Chinatown/ID,Edge,,Paid Parking,122.32235274,47.59792935
47958,2ND AVE BETWEEN JAMES ST AND CHERRY ST,NE,120,2,Pioneer Square,Core,,Paid Parking,122.332714,47.60269033
91546,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,240,6,Uptown,Edge,,Paid Parking,122.35736855,47.62205051
59062,YESLER WAY BETWEEN OCCIDENTAL AVE S AND 2ND AVE,S,120,5,Pioneer Square,Core,,Paid Parking,122.33240274,47.60165661
35941,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,240,5,Belltown,North,,Paid Parking,122.35007728,47.61375448
45974,W MERCER ST BETWEEN 1ST AVE W AND 2ND AVE W,S,240,8,Uptown,Edge,,Paid Parking,122.35864292,47.6245103
65814,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,S,120,5,Chinatown/ID,Edge,,Paid Parking,122.32697606,47.59996448
58401,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,SW,120,5,First Hill,,,Restricted Parking Zone,122.32272057,47.60492706
35434,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,SE,120,5,First Hill,,,Paid Parking,122.32804329,47.610029
46458,1ST AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,240,5,Uptown,Edge,,Paid Parking,122.3579536,47.62269437
48770,24TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,E,240,6,Ballard,Edge,,Paid Parking,122.38743204,47.66909241
35886,VALLEY ST BETWEEN BROAD ST AND TERRY AVE N,S,600,6,South Lake Union,North,,Paid Parking,122.33788753,47.62564186
35909,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,NW,120,3,Belltown,South,,Paid Parking,122.34137469,47.61214183
9357,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,8,Belltown,South,,Paid Parking,122.34310029,47.61434424
79042,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,120,7,South Lake Union,South,,Paid Parking,122.32987656,47.61960575
28957,4TH AVE BETWEEN WALL ST AND VINE ST,SW,240,7,Belltown,North,,Paid Parking,122.34670724,47.61689876
27402,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,120,2,Pioneer Square,Edge,,Paid Parking,122.33021365,47.59942516
1589,12TH AVE BETWEEN E PINE ST AND E OLIVE ST,W,120,10,Capitol Hill,South,,Paid Parking,122.31696537,47.61587879
58629,VIRGINIA ST BETWEEN PIKE PL AND POST AL,NW,120,3,Belltown,South,,Paid Parking,122.34332623,47.61060651
28953,4TH AVE BETWEEN BELL ST AND BATTERY ST,SW,240,5,Belltown,North,,Paid Parking,122.34465728,47.61568669
56682,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,SE,120,10,Belltown,South,,Paid Parking,122.34427892,47.61146223
32129,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,600,8,South Lake Union,South,,Paid Parking,122.33592998,47.62386321
59042,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,600,11,South Lake Union,South,,Paid Parking,122.33035437,47.62369826
8306,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,E,120,8,Chinatown/ID,Core,,Paid Parking,122.32363696,47.59708721
1233,10TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,9,Pike-Pine,,,Paid Parking,122.31955777,47.61468219
31313,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,W,120,15,South Lake Union,South,,Paid Parking,122.33986607,47.62144373
20845,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,N,120,4,Chinatown/ID,Core,,Paid Parking,122.32338347,47.59841161
12949,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,SW,120,10,First Hill,,,Restricted Parking Zone,122.32333449,47.61061816
80538,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,240,9,Uptown,Edge,,Paid Parking,122.35471799,47.62319221
11870,MINOR AVE BETWEEN MARION ST AND MADISON ST,NE,120,4,First Hill,,,Paid Parking,122.32361273,47.60948806
21773,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,N,120,7,Pioneer Square,Edge,,Paid Parking,122.32969194,47.60094492
13293,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,240,7,Belltown,North,,Paid Parking,122.35103705,47.61431849
70746,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,7,Belltown,South,,Paid Parking,122.34231893,47.61217181
30101,5TH AVE BETWEEN BATTERY ST AND WALL ST,SW,240,8,Belltown,North,,Paid Parking,122.3449076,47.61702946
11590,MADISON ST BETWEEN 8TH AVE AND 9TH AVE,SE,120,4,First Hill,,,Paid Parking,122.32789226,47.60809623
32130,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,600,10,South Lake Union,South,,Paid Parking,122.33573119,47.62387342
80833,SPRING ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,8,Commercial Core,Financial,,Carpool Parking,122.33633949,47.60570361
81113,TERRY AVE BETWEEN LENORA ST AND DENNY WAY,SW,240,2,Denny Triangle,North,,Paid Parking,122.33683011,47.61814223
10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,120,9,Fremont,,,Paid Parking,122.35121175,47.65026643
28581,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,W,240,9,Columbia City,,,Paid Parking,122.28620595,47.55825614
36813,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,N,120,4,Cherry Hill,,,Paid Parking,122.3096213,47.60623321
80274,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,E,240,12,Uptown,Edge,,Paid Parking,122.35666155,47.62035414
11137,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,N,120,7,South Lake Union,South,,Paid Parking,122.34040169,47.6197865
2089,15TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,240,11,University District,Edge,,Paid Parking,122.31203276,47.66398607
32121,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,W,600,4,South Lake Union,South,,Paid Parking,122.33596324,47.62027032
79766,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,S,120,9,Uptown,Core,,Paid Parking,122.35605718,47.62450385
58798,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,5,Commercial Core,Waterfront,,Paid Parking,122.33627051,47.60319788
36105,WESTERN AVE BETWEEN UNION ST AND PIKE ST,SW,120,9,Commercial Core,Waterfront,,Paid Parking,122.34074682,47.60780892
65546,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,120,5,Pioneer Square,Edge,,Paid Parking,122.33483627,47.59913739
10870,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,600,2,South Lake Union,South,,Paid Parking,122.34169227,47.62197119
20834,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,120,6,Pioneer Square,Edge,,Paid Parking,122.33481248,47.59821882
76721,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,N,120,12,South Lake Union,North,,Paid Parking,122.33007554,47.6269241
52526,5TH AVE BETWEEN BELL ST AND BATTERY ST,NE,240,14,Belltown,North,,Paid Parking,122.3436466,47.61647857
13197,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,NW,120,5,First Hill,,,Restricted Parking Zone,122.32435978,47.6126884
62033,NE 43RD ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,120,2,University District,Core,,Paid Parking,122.3125867,47.65984846
77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,120,7,Pike-Pine,,,Restricted Parking Zone,122.3234816,47.6146611
65805,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,N,120,3,Pioneer Square,Core,,Paid Parking,122.33287494,47.60011123
80889,STEWART ST BETWEEN 8TH AVE AND 9TH AVE,NW,240,4,Denny Triangle,North,,Paid Parking,122.33493627,47.61534249
60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,120,10,Pike-Pine,,,Paid Parking,122.31886853,47.61534533
58185,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,NW,120,10,First Hill,,,Paid Parking,122.32861357,47.60894226
58809,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,120,12,Belltown,South,,Paid Parking,122.34573096,47.61164876
7989,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,120,4,Commercial Core,Retail,,Paid Parking,122.33317222,47.60961883
25714,2ND AVE BETWEEN BELL ST AND BATTERY ST,NE,240,11,Belltown,North,,Paid Parking,122.34618661,47.61445148
12237,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,SW,120,10,Pioneer Square,Edge,,Paid Parking,122.3350486,47.60242211
49654,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,NE,120,12,Belltown,South,,Paid Parking,122.34404911,47.61438099
81065,TAYLOR AVE BETWEEN 5TH AVE AND DENNY WAY,W,240,3,Belltown,North,,Paid Parking,122.34651487,47.61842442
60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,120,5,Pike-Pine,,,Paid Parking,122.31739405,47.61284453
58490,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,SE,120,3,Commercial Core,Waterfront,,Paid Parking,122.33961645,47.60618296
81422,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,240,8,Uptown,Edge,,Paid Parking,122.35402296,47.62388386
33993,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,NW,240,7,Denny Triangle,North,,Paid Parking,122.33584596,47.61819376
58805,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,120,10,Belltown,South,,Paid Parking,122.34416591,47.61072092
8098,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,120,5,Chinatown/ID,Edge,,Paid Parking,122.32626558,47.59961086
63126,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,SW,120,29,University District,Core,,Paid Parking,122.3162868,47.65239047
37134,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,S,120,10,Pike-Pine,,,Paid Parking,122.32276436,47.61399996
13109,TERRY AVE N BETWEEN THOMAS ST AND HARRISON ST,W,120,9,South Lake Union,South,,Paid Parking,122.33727797,47.62144907
8406,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,600,10,South Lake Union,North,,Paid Parking,122.34090264,47.62666319
8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,240,2,Denny Triangle,North,,Paid Parking,122.33503151,47.61604516
36357,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,N,120,16,Commercial Core,Financial,,Paid Parking,122.32758439,47.60176899
41725,NW MARKET ST BETWEEN 24TH AVE NW AND 26TH AVE NW,N,240,4,Ballard,Edge,,Paid Parking,122.38890795,47.66874739
81494,WESTLAKE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,4,South Lake Union,South,,Paid Parking,122.33833338,47.6226275
130802,MERCER NR ST BETWEEN TERRY AVE N AND BOREN AVE N,N,600,6,South Lake Union,South,,Paid Parking,122.33650821,47.62473843
74034,4TH AVE BETWEEN BATTERY ST AND WALL ST,NE,240,9,Belltown,North,,Paid Parking,122.34561889,47.61648112
36678,EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,SE,120,5,Green Lake,,,Paid Parking,122.32641739,47.67867099
13549,WESTLAKE AVE N BETWEEN JOHN ST AND THOMAS ST,W,120,13,South Lake Union,South,,Paid Parking,122.33858807,47.62027929
12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,240,6,Denny Triangle,North,,Paid Parking,122.33311921,47.61653071
13305,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,8,Belltown,South,,Paid Parking,122.33965105,47.6134703
59246,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,S,240,12,Capitol Hill,South,,Paid Parking,122.31892184,47.61871263
56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,120,13,Ballard,Core,,Paid Parking,122.38339858,47.6678947
43942,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,S,120,5,Chinatown/ID,Edge,,Paid Parking,122.32699509,47.59744736
72333,3RD AVE BETWEEN BROAD ST AND DENNY WAY,SW,240,3,Belltown,North,,Paid Parking,122.35119161,47.61837759
